,lat,lon,mci,neighbourhood,occurrencedate,occurrenceday,occurrencehour,occurrencemonth,occurrenceyear,offence,premisetype,reporteddate,reportedday,reporteddayofweek,reporteddayofyear,reportedhour,reportedmonth,reportedyear
1655,43.6934128,-79.4832687,Assault,Beechborough-Greenbrook (112),1397156400000,10.0,19,April,2014.0,Assault With Weapon,Apartment,1397224380000,11,Friday    ,101,13,April,2014
1656,43.792305,-79.4411087,Assault,Newtonbrook West (36),1404939600000,9.0,21,July,2014.0,Assault,House,1404940380000,9,Wednesday ,190,21,July,2014
1657,43.8006516,-79.3070679,Robbery,L'Amoreaux (117),1405096200000,11.0,16,July,2014.0,Robbery With Weapon,Outside,1405103820000,11,Friday    ,192,18,July,2014
1658,43.6946602,-79.3972626,Break and Enter,Yonge-St.Clair (97),1403769600000,26.0,8,June,2014.0,B&E,House,1405115100000,11,Friday    ,192,21,July,2014
1659,43.6399651,-79.3801956,Assault,Waterfront Communities-The Island (77),1406516400000,28.0,3,July,2014.0,Assault,Apartment,1406555220000,28,Monday    ,209,13,July,2014
1660,43.7736168,-79.2611313,Assault,Bendale (127),1406584860000,28.0,22,July,2014.0,Assault Peace Officer,Commercial,1406584860000,28,Monday    ,209,22,July,2014
1661,43.7736168,-79.2611313,Assault,Bendale (127),1406584860000,28.0,22,July,2014.0,Assault Peace Officer,Commercial,1406584860000,28,Monday    ,209,22,July,2014
1662,43.7736168,-79.2611313,Assault,Bendale (127),1406584860000,28.0,22,July,2014.0,Assault Peace Officer,Commercial,1406584860000,28,Monday    ,209,22,July,2014
1663,43.7736168,-79.2611313,Assault,Bendale (127),1406584860000,28.0,22,July,2014.0,Assault Peace Officer,Commercial,1406584860000,28,Monday    ,209,22,July,2014
1664,43.7736168,-79.2611313,Assault,Bendale (127),1406584860000,28.0,22,July,2014.0,Assault Peace Officer,Commercial,1406584860000,28,Monday    ,209,22,July,2014
1665,43.6570702,-79.3745651,Robbery,Moss Park (73),1403972400000,28.0,16,June,2014.0,Robbery - Mugging,Outside,1403973240000,28,Saturday  ,179,16,June,2014
1666,43.7685242,-79.4163208,Assault,Willowdale West (37),1403920800000,28.0,2,June,2014.0,Assault,Apartment,1403972040000,28,Saturday  ,179,16,June,2014
1667,43.7545166,-79.4887619,Assault,York University Heights (27),1403982900000,28.0,19,June,2014.0,Assault,Commercial,1403983800000,28,Saturday  ,179,19,June,2014
1668,43.7545166,-79.4887619,Assault,York University Heights (27),1403982900000,28.0,19,June,2014.0,Assault,Commercial,1403983800000,28,Saturday  ,179,19,June,2014
1669,43.6407585,-79.4114685,Assault,Niagara (82),1404345600000,3.0,0,July,2014.0,Assault,Other,1404347760000,3,Thursday  ,184,0,July,2014
1670,43.7668953,-79.1747665,Assault,West Hill (136),1403102400000,18.0,14,June,2014.0,Assault,Other,1403180760000,19,Thursday  ,170,12,June,2014
1671,43.7124443,-79.2724075,Assault,Clairlea-Birchmount (120),1404849600000,8.0,20,July,2014.0,Assault,Apartment,1404858660000,8,Tuesday   ,189,22,July,2014
1672,43.7503777,-79.4471664,Break and Enter,Clanton Park (33),1404903900000,9.0,11,July,2014.0,B&E,House,1404904560000,9,Wednesday ,190,11,July,2014
1673,43.7908134,-79.4530334,Assault,Westminster-Branson (35),1405120200000,11.0,23,July,2014.0,Assault With Weapon,Commercial,1405120200000,11,Friday    ,192,23,July,2014
1674,43.7560654,-79.3146133,Break and Enter,Wexford/Maryvale (119),1406511300000,28.0,1,July,2014.0,B&E,Commercial,1406513580000,28,Monday    ,209,2,July,2014
1675,43.662056,-79.3833847,Assault,Church-Yonge Corridor (75),1406505660000,28.0,0,July,2014.0,Assault,Commercial,1406505660000,28,Monday    ,209,0,July,2014
1676,43.6894073,-79.3988953,Break and Enter,Yonge-St.Clair (97),1403957700000,28.0,12,June,2014.0,B&E,Apartment,1403981880000,28,Saturday  ,179,18,June,2014
1677,43.7970619,-79.2834396,Robbery,Agincourt North (129),1403983800000,28.0,19,June,2014.0,Robbery - Other,Outside,1403984100000,28,Saturday  ,179,19,June,2014
1678,43.6563301,-79.380928,Assault,Church-Yonge Corridor (75),1403995200000,28.0,22,June,2014.0,Assault With Weapon,Outside,1403997600000,28,Saturday  ,179,23,June,2014
1679,43.6934128,-79.4832687,Assault,Beechborough-Greenbrook (112),1397156400000,10.0,19,April,2014.0,Assault Bodily Harm,Apartment,1397224380000,11,Friday    ,101,13,April,2014
1680,43.6979637,-79.5115356,Break and Enter,Weston (113),1393632000000,1.0,0,March,2014.0,B&E,Other,1396628220000,4,Friday    ,94,16,April,2014
1681,43.7247734,-79.5104294,Assault,Downsview-Roding-CFB (26),1397908800000,19.0,12,April,2014.0,Assault,Apartment,1398172080000,22,Tuesday   ,112,13,April,2014
1682,43.687233,-79.4633636,Break and Enter,Keelesdale-Eglinton West (110),1402919100000,16.0,11,June,2014.0,B&E W'Intent,House,1402993560000,17,Tuesday   ,168,8,June,2014
1683,43.6183968,-79.5113297,Theft Over,Mimico (includes Humber Bay Shores) (17),1385467200000,26.0,12,November,2013.0,Theft Over,Commercial,1405602900000,17,Thursday  ,198,13,July,2014
1684,43.7054405,-79.2675018,Break and Enter,Clairlea-Birchmount (120),1402524000000,11.0,22,June,2014.0,B&E,Other,1402674660000,13,Friday    ,164,15,June,2014
1685,43.6537323,-79.3732529,Assault,Moss Park (73),1404338580000,2.0,22,July,2014.0,Assault Peace Officer,Outside,1404346800000,3,Thursday  ,184,0,July,2014
1686,43.6771049,-79.4324646,Assault,Wychwood (94),1404325800000,2.0,18,July,2014.0,Assault,House,1404420120000,3,Thursday  ,184,20,July,2014
1687,43.7689018,-79.285553,Assault,Dorset Park (126),1402520400000,11.0,21,June,2014.0,Assault,Apartment,1402524000000,11,Wednesday ,162,22,June,2014
1688,43.7111893,-79.4114914,Robbery,Lawrence Park South (103),1402526400000,11.0,22,June,2014.0,Robbery With Weapon,Outside,1402527120000,11,Wednesday ,162,22,June,2014
1689,43.765934,-79.326149,Assault,Parkwoods-Donalda (45),1402877400000,16.0,0,June,2014.0,Assault With Weapon,House,1402877760000,16,Monday    ,167,0,June,2014
1690,43.7366982,-79.248085,Theft Over,Eglinton East (138),1403209800000,19.0,20,June,2014.0,Theft Over,Outside,1403628300000,24,Tuesday   ,175,16,June,2014
1691,43.7536201,-79.5870972,Assault,Mount Olive-Silverstone-Jamestown (2),1404308460000,2.0,13,July,2014.0,Assault,Apartment,1404481260000,4,Friday    ,185,13,July,2014
1692,43.7536201,-79.5870972,Assault,Mount Olive-Silverstone-Jamestown (2),1404308460000,2.0,13,July,2014.0,Assault Bodily Harm,Apartment,1404481260000,4,Friday    ,185,13,July,2014
1693,43.6671753,-79.4146118,Break and Enter,Annex (95),1402514100000,11.0,19,June,2014.0,B&E W'Intent,Other,1403104800000,18,Wednesday ,169,15,June,2014
1694,43.6933136,-79.2789612,Robbery,Oakridge (121),1401750000000,2.0,23,June,2014.0,Robbery - Home Invasion,Apartment,1401750000000,2,Monday    ,153,23,June,2014
1695,43.7375793,-79.2737198,Break and Enter,Ionview (125),1401800400000,3.0,13,June,2014.0,B&E W'Intent,House,1401801420000,3,Tuesday   ,154,13,June,2014
1696,43.7672119,-79.5147705,Assault,Black Creek (24),1402511880000,11.0,18,June,2014.0,Assault With Weapon,Outside,1402511880000,11,Wednesday ,162,18,June,2014
1697,43.7672119,-79.5147705,Assault,Black Creek (24),1402511880000,11.0,18,June,2014.0,Assault Peace Officer,Outside,1402511880000,11,Wednesday ,162,18,June,2014
1698,43.7672119,-79.5147705,Assault,Black Creek (24),1402511880000,11.0,18,June,2014.0,Assault Peace Officer,Outside,1402511880000,11,Wednesday ,162,18,June,2014
1699,43.7559319,-79.5242844,Assault,Black Creek (24),1402929000000,16.0,14,June,2014.0,Assault With Weapon,Other,1402929960000,16,Monday    ,167,14,June,2014
1700,43.7559319,-79.5242844,Assault,Black Creek (24),1402929000000,16.0,14,June,2014.0,Aggravated Assault,Other,1402929960000,16,Monday    ,167,14,June,2014
1701,43.6586685,-79.3819275,Assault,Church-Yonge Corridor (75),1403183820000,19.0,13,June,2014.0,Assault,Outside,1403183820000,19,Thursday  ,170,13,June,2014
1702,43.7908669,-79.1305847,Break and Enter,Rouge (131),1390305600000,21.0,12,January,2014.0,B&E,House,1391956200000,9,Sunday    ,40,14,February,2014
1703,43.6868286,-79.5334473,Break and Enter,Willowridge-Martingrove-Richview (7),1392372000000,14.0,10,February,2014.0,B&E W'Intent,House,1392728580000,18,Tuesday   ,49,13,February,2014
1704,43.7073326,-79.3954926,Break and Enter,Mount Pleasant West (104),1392404400000,14.0,19,February,2014.0,B&E,Commercial,1392724800000,18,Tuesday   ,49,12,February,2014
1705,43.7564888,-79.5134201,Break and Enter,Glenfield-Jane Heights (25),1392163200000,12.0,0,February,2014.0,B&E,House,1393425900000,26,Wednesday ,57,14,February,2014
1706,43.8291206,-79.2760773,Break and Enter,Milliken (130),1392400800000,14.0,18,February,2014.0,B&E,House,1392423240000,15,Saturday  ,46,0,February,2014
1707,43.7085533,-79.362793,Break and Enter,Thorncliffe Park (55),1392400800000,14.0,18,February,2014.0,B&E W'Intent,Commercial,1392580200000,16,Sunday    ,47,19,February,2014
1708,43.7685242,-79.4163208,Assault,Willowdale West (37),1397555100000,15.0,9,April,2014.0,Assault,Apartment,1397782140000,18,Friday    ,108,0,April,2014
1709,43.6537476,-79.4495087,Assault,Roncesvalles (86),1375488000000,3.0,0,August,2013.0,Assault,Apartment,1390752900000,26,Sunday    ,26,16,January,2014
1710,43.7429771,-79.3296051,Break and Enter,Parkwoods-Donalda (45),1394125200000,6.0,17,March,2014.0,B&E,House,1394989380000,16,Sunday    ,75,17,March,2014
1711,43.6781273,-79.301178,Break and Enter,East End-Danforth (62),1396126800000,29.0,21,March,2014.0,B&E W'Intent,Apartment,1396378140000,1,Tuesday   ,91,18,April,2014
1712,43.6788063,-79.4829025,Assault,Rockcliffe-Smythe (111),1401559200000,31.0,18,May,2014.0,Assault,Apartment,1401749460000,2,Monday    ,153,22,June,2014
1713,43.6861038,-79.2862473,Break and Enter,Birchcliffe-Cliffside (122),1397559600000,15.0,11,April,2014.0,B&E,House,1397632860000,16,Wednesday ,106,7,April,2014
1714,43.6531715,-79.3757706,Break and Enter,Church-Yonge Corridor (75),1397574000000,15.0,15,April,2014.0,B&E,Commercial,1397649300000,16,Wednesday ,106,11,April,2014
1715,43.7074776,-79.3436279,Assault,Thorncliffe Park (55),1397520060000,15.0,0,April,2014.0,Assault,Apartment,1401101880000,26,Monday    ,146,10,May,2014
1716,43.7074776,-79.3436279,Assault,Thorncliffe Park (55),1397520060000,15.0,0,April,2014.0,Assault,Apartment,1401101880000,26,Monday    ,146,10,May,2014
1717,43.6908531,-79.4754181,Break and Enter,Beechborough-Greenbrook (112),1404158400000,30.0,20,June,2014.0,B&E,Other,1404293460000,2,Wednesday ,183,9,July,2014
1718,43.6426506,-79.3776855,Theft Over,Waterfront Communities-The Island (77),1399402800000,6.0,19,May,2014.0,Theft Over,Commercial,1400322060000,17,Saturday  ,137,10,May,2014
1719,43.7752838,-79.1862335,Break and Enter,West Hill (136),1395684000000,24.0,18,March,2014.0,B&E,House,1395751620000,25,Tuesday   ,84,12,March,2014
1720,43.7206726,-79.5374756,Break and Enter,Pelmo Park-Humberlea (23),1397134800000,10.0,13,April,2014.0,B&E W'Intent,Other,1397227560000,11,Friday    ,101,14,April,2014
1721,43.6385269,-79.5380096,Break and Enter,Islington-City Centre West (14),1401672120000,2.0,1,June,2014.0,B&E,Commercial,1401672780000,2,Monday    ,153,1,June,2014
1722,43.6512032,-79.4453201,Break and Enter,Roncesvalles (86),1401723600000,2.0,15,June,2014.0,B&E W'Intent,House,1401723720000,2,Monday    ,153,15,June,2014
1723,43.7303391,-79.4681091,Assault,Downsview-Roding-CFB (26),1401715200000,2.0,13,June,2014.0,Assault,Outside,1401715800000,2,Monday    ,153,13,June,2014
1724,43.6729927,-79.4021378,Assault,Annex (95),1401737400000,2.0,19,June,2014.0,Assault,Other,1401793200000,3,Tuesday   ,154,11,June,2014
1725,43.7903366,-79.2047577,Break and Enter,Morningside (135),1401801000000,3.0,13,June,2014.0,B&E W'Intent,House,1401801060000,3,Tuesday   ,154,13,June,2014
1726,43.6944504,-79.3441162,Assault,Old East York (58),1401817200000,3.0,17,June,2014.0,Assault,Apartment,1401817560000,3,Tuesday   ,154,17,June,2014
1727,43.6944504,-79.3441162,Assault,Old East York (58),1401817200000,3.0,17,June,2014.0,Assault With Weapon,Apartment,1401817560000,3,Tuesday   ,154,17,June,2014
1728,43.7318192,-79.5112762,Assault,Downsview-Roding-CFB (26),1401822660000,3.0,19,June,2014.0,Assault,Apartment,1401822660000,3,Tuesday   ,154,19,June,2014
1729,43.6190643,-79.499588,Assault,Mimico (includes Humber Bay Shores) (17),1401834600000,3.0,22,June,2014.0,Assault,Apartment,1401835140000,3,Tuesday   ,154,22,June,2014
1730,43.6517258,-79.4322586,Break and Enter,Little Portugal (84),1401746400000,2.0,22,June,2014.0,B&E W'Intent,Other,1401779400000,3,Tuesday   ,154,7,June,2014
1731,43.7132378,-79.42836,Assault,Bedford Park-Nortown (39),1396842600000,7.0,3,April,2014.0,Assault Peace Officer,Outside,1396842600000,7,Monday    ,97,3,April,2014
1732,43.6818695,-79.3966141,Break and Enter,Yonge-St.Clair (97),1396880100000,7.0,14,April,2014.0,B&E,House,1396880160000,7,Monday    ,97,14,April,2014
1733,43.6666603,-79.4038696,Robbery,Annex (95),1397096160000,10.0,2,April,2014.0,Robbery - Other,Outside,1397096160000,10,Thursday  ,100,2,April,2014
1734,43.6447754,-79.3850174,Assault,Bay Street Corridor (76),1397107500000,10.0,5,April,2014.0,Assault,Commercial,1397109300000,10,Thursday  ,100,5,April,2014
1735,43.7010918,-79.5121231,Assault,Weston (113),1397135700000,10.0,13,April,2014.0,Assault,Other,1397137200000,10,Thursday  ,100,13,April,2014
1736,43.7821198,-79.2934647,Assault,Tam O'Shanter-Sullivan (118),1397082600000,9.0,22,April,2014.0,Assault,Apartment,1397140020000,10,Thursday  ,100,14,April,2014
1737,43.8218994,-79.2711563,Robbery,Milliken (130),1399762800000,10.0,23,May,2014.0,Robbery With Weapon,Other,1399763760000,10,Saturday  ,130,23,May,2014
1738,43.8218994,-79.2711563,Robbery,Milliken (130),1399762800000,10.0,23,May,2014.0,Robbery With Weapon,Other,1399763760000,10,Saturday  ,130,23,May,2014
1739,43.8218994,-79.2711563,Robbery,Milliken (130),1399762800000,10.0,23,May,2014.0,Robbery With Weapon,Other,1399763760000,10,Saturday  ,130,23,May,2014
1740,43.8218994,-79.2711563,Robbery,Milliken (130),1399762800000,10.0,23,May,2014.0,Robbery With Weapon,Other,1399763760000,10,Saturday  ,130,23,May,2014
1741,43.6814995,-79.5632019,Assault,Willowridge-Martingrove-Richview (7),1400459700000,19.0,0,May,2014.0,Assault,Outside,1400459700000,19,Monday    ,139,0,May,2014
1742,43.6347694,-79.5167847,Break and Enter,Stonegate-Queensway (16),1400462040000,19.0,1,May,2014.0,B&E,Other,1400465460000,19,Monday    ,139,2,May,2014
1743,43.6657257,-79.3809586,Assault,Church-Yonge Corridor (75),1400983200000,25.0,2,May,2014.0,Assault,Outside,1400986380000,25,Sunday    ,145,2,May,2014
1744,43.7593193,-79.2320251,Assault,Woburn (137),1401043500000,25.0,18,May,2014.0,Assault,Apartment,1401044460000,25,Sunday    ,145,19,May,2014
1745,43.7303429,-79.6203613,Break and Enter,West Humber-Clairville (1),1401095400000,26.0,9,May,2014.0,B&E,House,1401115380000,26,Monday    ,146,14,May,2014
1746,43.6386719,-79.4139557,Break and Enter,Niagara (82),1398902400000,1.0,0,May,2014.0,B&E,Other,1400253960000,16,Friday    ,136,15,May,2014
1747,43.7121201,-79.5188522,Assault,Pelmo Park-Humberlea (23),1401287400000,28.0,14,May,2014.0,Assault,Outside,1401357000000,29,Thursday  ,149,9,May,2014
1748,43.7547112,-79.5688705,Assault,Humber Summit (21),1401133500000,26.0,19,May,2014.0,Assault,Apartment,1401133920000,26,Monday    ,146,19,May,2014
1749,43.7802124,-79.4446259,Assault,Newtonbrook West (36),1400976000000,25.0,0,May,2014.0,Assault,Outside,1401110160000,26,Monday    ,146,13,May,2014
1750,43.67136,-79.3901978,Break and Enter,Annex (95),1401166800000,27.0,5,May,2014.0,B&E,Commercial,1401167460000,27,Tuesday   ,147,5,May,2014
1751,43.67136,-79.3901978,Assault,Annex (95),1401166800000,27.0,5,May,2014.0,Assault With Weapon,Commercial,1401167460000,27,Tuesday   ,147,5,May,2014
1752,43.7063522,-79.4002838,Assault,Yonge-Eglinton (100),1401140700000,26.0,21,May,2014.0,Assault,Outside,1401179160000,27,Tuesday   ,147,8,May,2014
1753,43.7165565,-79.3373184,Assault,Flemingdon Park (44),1401120000000,26.0,16,May,2014.0,Assault With Weapon,Apartment,1401203400000,27,Tuesday   ,147,15,May,2014
1754,43.7868156,-79.4096146,Assault,Newtonbrook East (50),1401249540000,28.0,3,May,2014.0,Assault,House,1401249540000,28,Wednesday ,148,3,May,2014
1755,43.7868156,-79.4096146,Assault,Newtonbrook East (50),1401249540000,28.0,3,May,2014.0,Assault With Weapon,House,1401249540000,28,Wednesday ,148,3,May,2014
1756,43.7868156,-79.4096146,Assault,Newtonbrook East (50),1401249540000,28.0,3,May,2014.0,Assault With Weapon,House,1401249540000,28,Wednesday ,148,3,May,2014
1757,43.6696587,-79.3757858,Theft Over,North St.James Town (74),1401112800000,26.0,14,May,2014.0,Theft From Mail / Bag / Key,Commercial,1401201060000,27,Tuesday   ,147,14,May,2014
1758,43.6880836,-79.3941422,Robbery,Rosedale-Moore Park (98),1401588000000,1.0,2,June,2014.0,Robbery - Other,Outside,1401592860000,1,Sunday    ,152,3,June,2014
1759,43.6439705,-79.3887177,Assault,Waterfront Communities-The Island (77),1401639000000,1.0,16,June,2014.0,Assault,Commercial,1401643680000,1,Sunday    ,152,17,June,2014
1760,43.6666222,-79.4117889,Assault,Annex (95),1402187880000,8.0,0,June,2014.0,Assault,Other,1402187880000,8,Sunday    ,159,0,June,2014
1761,43.788372,-79.2365723,Assault,Malvern (132),1402194840000,8.0,2,June,2014.0,Assault,Commercial,1402194840000,8,Sunday    ,159,2,June,2014
1762,43.7738609,-79.4430084,Assault,Newtonbrook West (36),1397863200000,18.0,23,April,2014.0,Assault With Weapon,Commercial,1397863740000,18,Friday    ,108,23,April,2014
1763,43.7738609,-79.4430084,Assault,Newtonbrook West (36),1397863200000,18.0,23,April,2014.0,Assault Bodily Harm,Commercial,1397863740000,18,Friday    ,108,23,April,2014
1764,43.6983032,-79.3966446,Assault,Mount Pleasant West (104),1398506700000,26.0,10,April,2014.0,Assault,Outside,1398506700000,26,Saturday  ,116,10,April,2014
1765,43.7643204,-79.476593,Robbery,York University Heights (27),1398545640000,26.0,20,April,2014.0,Robbery With Weapon,Outside,1398548280000,26,Saturday  ,116,21,April,2014
1766,43.7253761,-79.3811798,Break and Enter,Bridle Path-Sunnybrook-York Mills (41),1398545460000,26.0,20,April,2014.0,B&E,House,1398545460000,26,Saturday  ,116,20,April,2014
1767,43.7432327,-79.2450638,Assault,Eglinton East (138),1399039140000,2.0,13,May,2014.0,Assault Bodily Harm,Outside,1399039260000,2,Friday    ,122,14,May,2014
1768,43.6603127,-79.5171204,Assault,Edenbridge-Humber Valley (9),1399044600000,2.0,15,May,2014.0,Assault,Outside,1399045740000,2,Friday    ,122,15,May,2014
1769,43.762867,-79.2110519,Assault,Woburn (137),1399062300000,2.0,20,May,2014.0,Assault,Apartment,1399062300000,2,Friday    ,122,20,May,2014
1770,43.7558136,-79.3470459,Break and Enter,St.Andrew-Windfields (40),1401684300000,2.0,4,June,2014.0,B&E W'Intent,Other,1401686160000,2,Monday    ,153,5,June,2014
1771,43.6599846,-79.446785,Assault,Dovercourt-Wallace Emerson-Junction (93),1401731820000,2.0,17,June,2014.0,Assault,House,1401731820000,2,Monday    ,153,17,June,2014
1772,43.6356277,-79.5623169,Break and Enter,Etobicoke West Mall (13),1401696000000,2.0,8,June,2014.0,B&E,Apartment,1401740580000,2,Monday    ,153,20,June,2014
1773,43.8103409,-79.2200241,Assault,Malvern (132),1401750000000,2.0,23,June,2014.0,Assault,Apartment,1401752220000,2,Monday    ,153,23,June,2014
1774,43.7865524,-79.2702637,Break and Enter,Agincourt South-Malvern West (128),1397941800000,19.0,21,April,2014.0,B&E,House,1398000420000,20,Sunday    ,110,13,April,2014
1775,43.6460571,-79.3923264,Assault,Waterfront Communities-The Island (77),1397783700000,18.0,1,April,2014.0,Assault,Commercial,1398025080000,20,Sunday    ,110,20,April,2014
1776,43.6672974,-79.3737793,Break and Enter,North St.James Town (74),1397912400000,19.0,13,April,2014.0,B&E,Apartment,1398025800000,20,Sunday    ,110,20,April,2014
1777,43.7809296,-79.2378922,Break and Enter,Woburn (137),1397908800000,19.0,12,April,2014.0,B&E,Other,1399722900000,10,Saturday  ,130,11,May,2014
1778,43.6655273,-79.4992065,Assault,Runnymede-Bloor West Village (89),1401721800000,2.0,15,June,2014.0,Assault With Weapon,Apartment,1401882300000,4,Wednesday ,155,11,June,2014
1779,43.7363243,-79.2750854,Break and Enter,Ionview (125),1403280000000,20.0,16,June,2014.0,B&E,Other,1403513100000,23,Monday    ,174,8,June,2014
1780,43.6516495,-79.3377533,Assault,South Riverdale (70),1403281800000,20.0,16,June,2014.0,Assault,Other,1403520540000,23,Monday    ,174,10,June,2014
1781,43.6460571,-79.3923264,Theft Over,Waterfront Communities-The Island (77),1399074180000,2.0,23,May,2014.0,Theft Over,Outside,1399082460000,3,Saturday  ,123,2,May,2014
1782,43.7447815,-79.4864502,Assault,York University Heights (27),1392723000000,18.0,11,February,2014.0,Assault,Other,1393250820000,24,Monday    ,55,14,February,2014
1783,43.8145828,-79.2922211,Assault,Milliken (130),1391810400000,7.0,22,February,2014.0,Assault,Commercial,1393370400000,25,Tuesday   ,56,23,February,2014
1784,43.8145828,-79.2922211,Assault,Milliken (130),1391810400000,7.0,22,February,2014.0,Assault With Weapon,Commercial,1393370400000,25,Tuesday   ,56,23,February,2014
1785,43.8145828,-79.2922211,Assault,Milliken (130),1391810400000,7.0,22,February,2014.0,Assault Bodily Harm,Commercial,1393370400000,25,Tuesday   ,56,23,February,2014
1786,43.7194862,-79.4439087,Break and Enter,Englemount-Lawrence (32),1395651600000,24.0,9,March,2014.0,B&E,Apartment,1395771240000,25,Tuesday   ,84,18,March,2014
1787,43.782917,-79.2235489,Robbery,Woburn (137),1397855280000,18.0,21,April,2014.0,Robbery - Other,Outside,1397855280000,18,Friday    ,108,21,April,2014
1788,43.782917,-79.2235489,Robbery,Woburn (137),1397855280000,18.0,21,April,2014.0,Robbery - Other,Outside,1397855280000,18,Friday    ,108,21,April,2014
1789,43.7468796,-79.6220245,Assault,West Humber-Clairville (1),1397870040000,19.0,1,April,2014.0,Assault With Weapon,Commercial,1397870100000,19,Saturday  ,109,1,April,2014
1790,43.8044815,-79.1580429,Assault,Rouge (131),1397897700000,19.0,8,April,2014.0,Assault,House,1397897700000,19,Saturday  ,109,8,April,2014
1791,43.8327065,-79.2679596,Robbery,Milliken (130),1397932800000,19.0,18,April,2014.0,Robbery - Purse Snatch,Outside,1397932980000,19,Saturday  ,109,18,April,2014
1792,43.7380257,-79.2664566,Break and Enter,Ionview (125),1397903400000,19.0,10,April,2014.0,B&E,House,1397920740000,19,Saturday  ,109,15,April,2014
1793,43.6504097,-79.3784714,Assault,Church-Yonge Corridor (75),1398531600000,26.0,17,April,2014.0,Assault,Outside,1398538560000,26,Saturday  ,116,18,April,2014
1794,43.7010803,-79.5951767,Assault,West Humber-Clairville (1),1398602280000,27.0,12,April,2014.0,Assault,Commercial,1398602280000,27,Sunday    ,117,12,April,2014
1795,43.6443443,-79.3678131,Assault,Waterfront Communities-The Island (77),1398567600000,27.0,3,April,2014.0,Assault With Weapon,Commercial,1398603720000,27,Sunday    ,117,13,April,2014
1796,43.762291,-79.3366013,Assault,Parkwoods-Donalda (45),1398594600000,27.0,10,April,2014.0,Assault With Weapon,House,1398598200000,27,Sunday    ,117,11,April,2014
1797,43.762291,-79.3366013,Assault,Parkwoods-Donalda (45),1398594600000,27.0,10,April,2014.0,Assault,House,1398598200000,27,Sunday    ,117,11,April,2014
1798,43.6391335,-79.5706406,Assault,Etobicoke West Mall (13),1398626400000,27.0,19,April,2014.0,Assault,House,1398626520000,27,Sunday    ,117,19,April,2014
1799,43.6391335,-79.5706406,Assault,Etobicoke West Mall (13),1398626400000,27.0,19,April,2014.0,Assault,House,1398626520000,27,Sunday    ,117,19,April,2014
1800,43.6933136,-79.2789612,Break and Enter,Oakridge (121),1398992760000,2.0,1,May,2014.0,B&E,Commercial,1398994200000,2,Friday    ,122,1,May,2014
1801,43.7255173,-79.5132065,Assault,Downsview-Roding-CFB (26),1399031040000,2.0,11,May,2014.0,Assault,Apartment,1399031040000,2,Friday    ,122,11,May,2014
1802,43.6964302,-79.4901657,Assault,Brookhaven-Amesbury (30),1399026300000,2.0,10,May,2014.0,Aggravated Assault,Apartment,1399026420000,2,Friday    ,122,10,May,2014
1803,43.781662,-79.3572998,Assault,Don Valley Village (47),1399023000000,2.0,9,May,2014.0,Assault,Other,1399027440000,2,Friday    ,122,10,May,2014
1804,43.645401,-79.4828796,Break and Enter,High Park-Swansea (87),1399049460000,2.0,16,May,2014.0,B&E,Apartment,1399051980000,2,Friday    ,122,17,May,2014
1805,43.645401,-79.4828796,Assault,High Park-Swansea (87),1399049460000,2.0,16,May,2014.0,Assault,Apartment,1399051980000,2,Friday    ,122,17,May,2014
1806,43.7291946,-79.3045044,Assault,Wexford/Maryvale (119),1401820740000,3.0,18,June,2014.0,Assault,Apartment,1401823920000,3,Tuesday   ,154,19,June,2014
1807,43.66745,-79.4305267,Break and Enter,Dovercourt-Wallace Emerson-Junction (93),1401816600000,3.0,17,June,2014.0,B&E W'Intent,House,1401837120000,3,Tuesday   ,154,23,June,2014
1808,43.6923409,-79.4403,Assault,Oakwood Village (107),1399552500000,8.0,12,May,2014.0,Assault,Apartment,1399554900000,8,Thursday  ,128,13,May,2014
1809,43.6502838,-79.3790741,Robbery,Bay Street Corridor (76),1399541400000,8.0,9,May,2014.0,Robbery - Financial Institute,Commercial,1399541460000,8,Thursday  ,128,9,May,2014
1810,43.6561661,-79.3701248,Assault,Moss Park (73),1399827000000,11.0,16,May,2014.0,Assault With Weapon,Outside,1399834860000,11,Sunday    ,131,19,May,2014
1811,43.7648773,-79.1945801,Assault,West Hill (136),1393804740000,2.0,23,March,2014.0,Assault,House,1395754740000,25,Tuesday   ,84,13,March,2014
1812,43.6366119,-79.4882507,Assault,Stonegate-Queensway (16),1398452400000,25.0,19,April,2014.0,Assault,Apartment,1398530760000,26,Saturday  ,116,16,April,2014
1813,43.6545258,-79.3694611,Robbery,Moss Park (73),1399586400000,8.0,22,May,2014.0,Robbery - Mugging,Outside,1399714980000,10,Saturday  ,130,9,May,2014
1814,43.6921883,-79.4549484,Break and Enter,Caledonia-Fairbank (109),1393718400000,2.0,0,March,2014.0,B&E,Apartment,1399753020000,10,Saturday  ,130,20,May,2014
1815,43.653862,-79.5828857,Assault,Eringate-Centennial-West Deane (11),1404256140000,1.0,23,July,2014.0,Assault With Weapon,Outside,1404263040000,2,Wednesday ,183,1,July,2014
1816,43.7202835,-79.5886612,Assault,West Humber-Clairville (1),1400265000000,16.0,18,May,2014.0,Assault,House,1400265420000,16,Friday    ,136,18,May,2014
1817,43.6680336,-79.397377,Theft Over,Annex (95),1377993660000,1.0,0,September,2013.0,Theft Over,Apartment,1395650340000,24,Monday    ,83,8,March,2014
